Product_Name,Sales,Profit,Quantity
"Cisco Office Telephone, with Caller ID",2758.437,-46.44300000000001,48
"Green Bar Cards & Envelopes, Premium",2757.5848,321.22479999999996,71
"Logitech Keyboard, Bluetooth",2757.447,539.667,54
"Jiffy Interoffice Envelope, Recycled",2756.624,887.084,75
Maxell iVDR EX 500GB Cartridge,2755.4,1184.8220000000001,10
"Belkin Flash Drive, Programmable",2755.1096,172.0096,71
"Hon Bag Chairs, Adjustable",2746.9224,-97.1576,89
VTech DS6151,2746.582,478.762,25
"Hoover Toaster, Silver",2746.3319,660.9019,48
Nortel Meridian M5316 Digital phone,2744.87,253.77100000000002,13
"Motorola Office Telephone, Cordless",2744.6532,-360.3068,57
O'Sullivan 4-Shelf Bookcase in Odessa Pine,2740.197,-975.0988,37
"Advantus Door Stop, Black",2739.6252,460.4652,79
"Carina Mini System Audio Rack, Model AR050B",2730.108,-68.8076,26
"Stanley Pencil Sharpener, Fluorescent",2721.67,644.93,127
"Enermax Numeric Keypad, USB",2715.645,-266.00499999999994,70
"Lesro Training Table, Rectangular",2711.6466,-2581.2834000000003,25
"Bevis Round Table, with Bottom Storage",2710.1337000000003,-404.2563,7
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2706.08,578.6848,14
"Kraft Interoffice Envelope, Security-Tint",2706.024,605.0640000000001,69
Hon Mobius Operator's Chair,2705.7799999999997,499.3394,23
"Ibico 3-Hole Punch, Durable",2705.6324999999997,712.4825000000001,96
"Enermax Mouse, Bluetooth",2700.9073,741.4273000000001,81
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.056,1260.221,29
"Eldon Door Stop, Durable",2691.7176,557.1576,70
"Advantus Clock, Black",2685.1275,484.32750000000004,70
"Bevis Computer Table, with Bottom Storage",2682.234,-159.06600000000003,9
"Fiskars Shears, Easy Grip",2678.5946,335.5346,71
"Avery 3-Hole Punch, Durable",2677.565,749.6750000000001,121
"Binney & Smith Sketch Pad, Easy-Erase",2672.4024,231.6924,79
"Bevis Round Conference Table Top, X-Base",2671.421,-519.941,20
"Fellowes Folders, Single Width",2669.9586,832.1286,117
"Kleencut Trimmer, Easy Grip",2665.2255,373.50550000000004,72
"Binney & Smith Markers, Fluorescent",2663.6935,465.4135,118
Imation Bio 8GB USB Flash Drive Imation Corp,2659.84,398.976,16
"BIC Pencil Sharpener, Easy-Erase",2658.6240000000003,102.294,104
"Xerox Cards & Envelopes, Recycled",2655.8488,826.3688,75
Global Highback Leather Tilter in Burgundy,2647.809,49.1346,34
"Acme Shears, High Speed",2646.592,666.852,67
Cisco 8x8 Inc. 6753i IP Business Phone System,2645.804,83.69380000000001,26
Premier Electric Letter Opener,2641.608,-7.105427357601002e-15,24
"Fiskars Trimmer, Steel",2637.664,-45.47599999999999,74
"Eaton Note Cards, Premium",2632.9772,232.59719999999996,131
Vtech CS6719,2630.1259999999997,418.51640000000003,32
"Boston Markers, Easy-Erase",2628.036,-52.68399999999999,119
"Tenex Clock, Durable",2624.5128,535.2528,87
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.8360000000002,723.1548,18
"Acme Trimmer, Steel",2620.9148,317.2548,79
"Jiffy Interoffice Envelope, Set of 50",2620.7639999999997,-32.466,74
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.738,995.9004,29
"Kleencut Box Cutter, High Speed",2615.844,-283.096,115
"Enermax Mouse, Erganomic",2615.819,497.409,79
"Ibico 3-Hole Punch, Clear",2615.0313,749.3613,101
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,153.3528,43
Motorola Droid Maxx,2609.826,341.9772,21
"Enermax Flash Drive, Programmable",2608.1592,399.7392,70
"Bevis Wood Table, Adjustable Height",2607.56,542.8399999999999,8
"Barricks Wood Table, Rectangular",2603.37,648.27,6
"StarTech Receipt Printer, Wireless",2597.5242,100.3842,26
"Enermax Mouse, Programmable",2592.2336999999998,300.6537,69
Hon Deluxe Fabric Upholstered Stacking Chairs,2586.1879999999996,-48.796,15
"Office Star Bag Chairs, Red",2577.96,210.21000000000004,60
"BIC Pencil Sharpener, Fluorescent",2572.3446,580.9746,93
"Kleencut Shears, Serrated",2570.3811,-167.51889999999997,86
"Enermax Mouse, USB",2565.405,229.365,74
"Stiletto Box Cutter, Steel",2559.609,424.009,85
"Deflect-O Clock, Duo Pack",2555.6059,507.6459,58
"Stanley Markers, Fluorescent",2554.7158,664.7558,127
"Eaton Cards & Envelopes, Recycled",2552.8455,344.6655,72
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,23
"Chromcraft Computer Table, Fully Assembled",2550.76,376.61,11
"Elite Trimmer, Easy Grip",2543.5761,621.8961,82
"Acco 3-Hole Punch, Clear",2543.3869999999997,29.086999999999993,109
Bevis Boat-Shaped Conference Table,2542.467,-445.587,15
Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,1092.6795,17
"Rubbermaid Photo Frame, Duo Pack",2538.69,837.38,57
"Okidata Receipt Printer, White",2535.9924,101.89240000000001,27
"SAFCO Chairmat, Set of Two",2534.9388,275.6388,58
"Hoover Coffee Grinder, Red",2533.7650000000003,88.60499999999999,49
"Rubbermaid Stacking Tray, Erganomic",2532.9078,364.7078,141
"Deflect-O Door Stop, Black",2530.348,-554.632,89
"Eldon Door Stop, Erganomic",2523.552,239.482,65
"Breville Toaster, Red",2520.1792,264.6092,48
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,7
"Tenex Clock, Duo Pack",2518.1832,588.1732,67
"Tenex Stacking Tray, Erganomic",2516.122,186.182,142
"Enermax Flash Drive, USB",2514.928,656.798,69
Safco Industrial Wire Shelving System,2511.0480000000002,-218.352,30
Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.672,505.6542,14
"Deflect-O Door Stop, Erganomic",2499.5685,557.9485,76
"Epson Phone, White",2499.147,912.757,38
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,563.816,21
Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,380.5776,36
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.759,410.352,15
Sensible Storage WireTech Storage Systems,2484.3,-78.078,38
"Lesro Coffee Table, Adjustable Height",2482.589,132.73900000000003,17
"Acme Box Cutter, Easy Grip",2482.146,245.28600000000003,77
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.015,19
"BIC Markers, Water Color",2480.331,805.291,96
"Xerox Cards & Envelopes, Premium",2467.354,666.004,70
"SanDisk Note Cards, Premium",2465.8095,658.9895,108
"GlobeWeis Mailers, Security-Tint",2460.276,681.756,89
"Jiffy Mailers, Security-Tint",2454.659,328.569,84
Enermax Acrylux Wireless Keyboard,2450.16,630.468,29
"Acme Letter Opener, Steel",2442.1340999999998,445.4241,110
"Boston Highlighters, Water Color",2441.523,305.20300000000003,133
"Cuisinart Blender, Red",2439.7758,204.11580000000004,49
"GlobeWeis Interoffice Envelope, Set of 50",2438.82,298.22999999999996,59
"Logitech Numeric Keypad, Programmable",2437.226,340.886,64
"Acme Trimmer, High Speed",2437.04,614.24,63
"BIC Markers, Fluorescent",2435.8893,-253.42070000000004,115
"Breville Coffee Grinder, Black",2435.256,635.0559999999999,45
"Wilson Jones 3-Hole Punch, Economy",2435.13,460.95,103
"Novimex Bag Chairs, Set of Two",2432.998,257.148,68
"Tenex Photo Frame, Erganomic",2427.1259999999997,-71.724,57
"SanDisk Note Cards, Multicolor",2423.1592,621.7492,80
"Harbour Creations Bag Chairs, Set of Two",2422.3762,462.0562,51
"BIC Highlighters, Water Color",2420.9713,34.081300000000006,131
"Novimex Bag Chairs, Red",2420.1004,-40.419599999999996,70
"Samsung Headset, Full Size",2417.9454,218.34539999999998,51
"Hon Coffee Table, Adjustable Height",2417.484,674.184,11
"Eldon Shelving, Wire Frame",2413.1252,-55.24479999999999,64
"Cameo Mailers, with clear poly window",2409.982,-48.878,79
"Advantus Stacking Tray, Erganomic",2407.9029,107.66290000000002,131
"Eldon Clock, Duo Pack",2398.6148,841.8248,50
"SanDisk Computer Printout Paper, 8.5 x 11",2397.0414,-68.6886,84
Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,10
"Stockwell Paper Clips, Assorted Sizes",2395.4378,251.2878,253
"Lesro Wood Table, with Bottom Storage",2393.2416,-878.7684,7
Global Super Steno Chair,2389.902,-3.552713678800501e-15,30
Harbour Creations Steel Folding Chair,2389.125,336.375,34
"Cameo Mailers, Recycled",2388.848,710.718,69
"Wilson Jones 3-Hole Punch, Clear",2386.5029999999997,422.123,99
"Fellowes Box, Industrial",2380.6272,-285.5428,150
"Hoover Toaster, Black",2372.4791999999998,871.3091999999999,31
"Okidata Calculator, White",2370.225,-150.70499999999998,51
"Enermax Flash Drive, Erganomic",2368.3215,803.4815,77
"SanDisk Flash Drive, Bluetooth",2366.0736,740.7436,79
"Acme Letter Opener, Easy Grip",2363.1653,683.2453,84
Logitech Gaming G510s - Keyboard,2362.7219999999998,676.5204,31
Swingline SM12-08 MicroCut Jam Free Shredder,2359.941,-447.9888,13
"Fellowes Box, Wire Frame",2359.0,736.18,160
"Tenex Folders, Single Width",2358.79,123.58000000000001,129
"Green Bar Note Cards, Multicolor",2358.1349999999998,470.755,86
"Belkin Mouse, Bluetooth",2355.3449,303.7049,72
"StarTech Phone, Wireless",2348.1252,128.5452,40
"Acme Trimmer, Serrated",2341.1264,-19.063599999999994,71
"3D Systems Cube Printer, 2nd Generation, White",2339.982,-467.9964,3
Logitech G700s Rechargeable Gaming Mouse,2339.766,889.911,25
"Eaton Computer Printout Paper, 8.5 x 11",2339.0895,382.3995,104
"Fiskars Box Cutter, Serrated",2337.024,317.954,109
"Acme Shears, Serrated",2335.5066,-78.69340000000001,70
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,-785.7620000000001,13
"Fiskars Shears, Steel",2330.5184,330.35839999999996,61
"SanDisk Keyboard, USB",2329.2542,206.2742,40
"Stanley Markers, Easy-Erase",2328.641,20.971000000000004,118
"Stiletto Trimmer, Serrated",2327.1555,96.05550000000001,73
"Barricks Training Table, with Bottom Storage",2316.163,-670.717,14
"Logitech Numeric Keypad, USB",2307.888,638.868,64
"StarTech Printer, White",2306.4948,223.89480000000003,10
"Fellowes Folders, Industrial",2303.616,173.736,106
"BIC Sketch Pad, Fluorescent",2302.144,641.794,52
"Fellowes Mobile File Cart, Black",2300.66,485.00399999999996,40
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2299.75,-172.9412,28
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,-12.13290000000001,39
Bevis Round Conference Table Top & Single Column Base,2297.5380000000005,100.97460000000001,19
"Stiletto Box Cutter, Easy Grip",2292.9900000000002,318.69,75
"Breville Toaster, Silver",2282.488,-113.79199999999999,41
"Stockwell Clamps, 12 Pack",2280.6758,392.9758,168
Xiaomi Mi3,2279.96,592.7896,4
"Enermax Note Cards, 8.5 x 11",2278.0085,598.6084999999999,100
"Eldon Folders, Industrial",2275.2708000000002,-73.4992,159
"Kraft Interoffice Envelope, Set of 50",2271.71,229.19,65
"SAFCO Bag Chairs, Set of Two",2268.1572,606.5172,61
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.9719999999998,148.372,25
"Boston Markers, Water Color",2266.485,-256.355,95
GBC DocuBind P50 Personal Binding Machine,2264.892,569.422,50
"Sanford Pencil Sharpener, Fluorescent",2264.7744,477.3744,113
"Eldon Clock, Durable",2259.81,226.15,58
"Panasonic Phone, Durable",2257.3872,532.8672,32
Cisco IP Phone 7961G-GE VoIP phone,2252.432,-119.119,15
"Elite Letter Opener, Easy Grip",2248.841,66.131,99
"SAFCO Bag Chairs, Black",2247.7048,-58.575199999999974,70
"Rubbermaid Photo Frame, Erganomic",2243.4798,191.26979999999998,53
"Belkin Mouse, USB",2242.1432,338.3132,69
Plantronics S12 Corded Telephone Headset System,2242.032,754.5300000000001,23
BPI Conference Tables,2241.8675,-795.9725000000001,26
"Cuisinart Blender, Black",2239.2396,-100.36040000000001,41
"StarTech Calculator, Red",2236.8671,392.3671,65
"Advantus Clock, Durable",2233.776,96.596,56
"Acme Shears, Easy Grip",2229.105,-247.695,69
"Binney & Smith Highlighters, Water Color",2228.6721,709.6220999999999,132
"Sanford Markers, Easy-Erase",2227.344,114.024,111
Plantronics HL10 Handset Lifter,2227.008,250.5384,24
Konftel 250 Conference phone - Charcoal black,2221.596,324.6948,9
Avanti 1.7 Cu. Ft. Refrigerator,2221.56,476.6256,24
"Binney & Smith Markers, Easy-Erase",2215.542,606.102,111
"Hoover Blender, Silver",2215.476,737.226,24
"Tenex Photo Frame, Duo Pack",2214.573,554.533,57
"Logitech Mouse, Bluetooth",2211.128,466.328,90
"Ames Interoffice Envelope, with clear poly window",2210.786,169.63600000000002,56
"GlobeWeis Mailers, Recycled",2209.2525,573.4125,77
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,2207.956,231.6544,13
"Rogers Folders, Wire Frame",2206.6048,61.2748,92
"Global Value Steno Chair, Gray",2204.862,245.99699999999999,43
"GlobeWeis Manila Envelope, Set of 50",2203.7994,463.8394,96
Office Star - Mesh Screen back chair with Vinyl seat,2200.464,-130.98000000000002,20
"Enermax Cards & Envelopes, Premium",2199.57,354.69,57
"Fiskars Shears, Serrated",2198.2294,326.3694,66
"Hamilton Beach Coffee Grinder, Red",2192.724,508.044,62
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",2191.68,569.8368,16
"Eldon Photo Frame, Erganomic",2188.2652,-75.7548,59
"Belkin Flash Drive, USB",2186.18,591.98,66
"Global Push Button Manager's Chair, Indigo",2185.951,283.74739999999997,44
"Xerox Note Cards, Premium",2184.6666,477.3666,93
"Stiletto Trimmer, Steel",2182.1055,422.9055,71
"Binney & Smith Markers, Blue",2180.145,260.445,113
"Hamilton Beach Blender, Silver",2179.2704,-59.289600000000014,36
"Boston Markers, Fluorescent",2169.876,154.126,97
"Sanford Markers, Fluorescent",2166.5206000000003,504.6706,108
"SanDisk Cards & Envelopes, 8.5 x 11",2163.7200000000003,137.42999999999998,48
Jabra Supreme Plus Driver Edition Headset,2159.82,259.1784,22
Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,30
Logitech G35 7.1-Channel Surround Sound Headset,2157.8340000000003,699.3462,17
Samsung Galaxy Note 3,2155.902,153.993,13
"Logitech Flash Drive, USB",2155.7248,567.7848,85
Sauder Inglewood Library Bookcases,2154.348,311.1836,14
"Cuisinart Blender, Silver",2154.132,185.232,37
"Breville Toaster, Black",2152.224,262.254,37
"Tenex Door Stop, Duo Pack",2150.034,500.06399999999996,54
"Chromcraft Training Table, with Bottom Storage",2146.2084,-536.8416,12
"Chromcraft Training Table, Rectangular",2141.9106,-1108.2094,14
KI Conference Tables,2140.878,-479.2164,44
"KitchenAid Toaster, Red",2135.844,608.044,31
"Stockwell Clamps, Assorted Sizes",2133.838,565.278,160
"Cameo Interoffice Envelope, with clear poly window",2124.5995,-105.8005,59
"Tenex Folders, Wire Frame",2122.008,705.168,121
"Breville Blender, Silver",2120.64,287.13,34
"Enermax Note Cards, Multicolor",2118.5536,102.0136,84
Mitel 5320 IP Phone VoIP phone,2116.688,211.66879999999998,14
"Elite Letter Opener, High Speed",2107.075,375.365,112
"Cameo Interoffice Envelope, Security-Tint",2105.6497,293.0197,57
"Rubbermaid Photo Frame, Black",2104.5,166.85999999999999,48
"Deflect-O Photo Frame, Durable",2100.4018,175.1518,56
Imation Bio 2GB USB Flash Drive Imation Corp,2098.88,881.5296,16
Laminate Occasional Tables,2096.168,-206.5342,18
"Kleencut Shears, Easy Grip",2093.0288,171.6388,56
"Sharp Personal Copier, Color",2085.5296,-134.7704,29
"Stockwell Clamps, Bulk Pack",2084.8059,183.6859,128
"BIC Highlighters, Blue",2082.3,673.29,136
"Lesro Training Table, with Bottom Storage",2073.344,-7.215999999999987,12
"Panasonic Calculator, Red",2072.691,604.491,48
"KitchenAid Coffee Grinder, Red",2071.1133,540.9933,32
"Bevis Wood Table, Fully Assembled",2065.4088,-171.33120000000002,7
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,-173.12879999999996,24
Cisco SPA 502G IP Phone,2063.14,299.875,21
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.76,19
"Panasonic Calculator, Durable",2049.264,-163.026,51
"Epson Phone, Red",2048.0460000000003,214.58599999999998,30
"Breville Blender, Black",2041.7259999999999,-18.413999999999987,29
HTC One Mini,2041.038,317.4948,19
Hon 2111 Invitation Series Straight Table,2040.054,-115.30739999999999,18
"Tenex Photo Frame, Black",2037.3120000000001,490.422,46
"Acco Binder Covers, Recycled",2036.268,410.348,176
"Bevis Traditional Conference Table Top, Plinth Base",2033.496,-456.7032,9
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2032.35,-460.666,10
"Okidata Calculator, Durable",2028.2669999999998,159.67700000000002,44
"GlobeWeis Interoffice Envelope, Security-Tint",2028.051,138.06099999999998,57
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.304,-339.7104,18
"Rogers Box, Single Width",2027.2,-19.04,119
Jawbone JAMBOX Wireless Bluetooth Speaker,2022.272,872.1048000000001,14
Jabra SPEAK 410 Multidevice Speakerphone,2018.702,10.299500000000009,13
"Acco Binder, Economy",2017.374,353.394,162
Ooma Telo VoIP Home Phone System,2015.8400000000001,314.975,18
"GlobeWeis Interoffice Envelope, Recycled",2014.9164,503.3164,58
"Ames Manila Envelope, Security-Tint",2012.1549,602.3049,90
Okidata C610n Printer,2011.9,-292.04999999999995,5
"Xerox Cards & Envelopes, Multicolor",2009.8,215.84,49
"Hon Bag Chairs, Black",2006.7008,-258.3592,63
"Jiffy Mailers, with clear poly window",2006.0531,530.5731,66
"Belkin Mouse, Programmable",2005.2564,40.02639999999999,63
"Rogers Box, Wire Frame",2004.48,71.74,109
"SanDisk Flash Drive, Programmable",2003.1624,257.4824,62
Logitech G602 Wireless Gaming Mouse,1999.75,515.1356000000001,29
"GlobeWeis Mailers, with clear poly window",1997.3108,155.7908,68
"Okidata Phone, Red",1995.0,719.88,25
"Rubbermaid Door Stop, Durable",1993.7288999999998,124.90890000000002,62
"BIC Markers, Blue",1992.9982,308.0382,94
Adtran 1202752G1,1990.6419999999998,312.4552,18
"SanDisk Flash Drive, USB",1988.1625,30.662499999999994,63
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1979.88,593.964,12
"Global Value Mid-Back Manager's Chair, Gray",1978.925,197.89249999999998,39
"Binney & Smith Pencil Sharpener, Fluorescent",1977.9361000000001,78.5861,87
"Deflect-O Door Stop, Durable",1974.5529999999999,578.633,55
"Green Bar Computer Printout Paper, 8.5 x 11",1972.528,149.96800000000002,73
"Fiskars Box Cutter, Steel",1971.6996000000001,474.7296,69
"Cameo Mailers, Security-Tint",1970.1344000000001,262.68440000000004,68
"KitchenAid Coffee Grinder, White",1962.2459999999999,545.646,33
"Tenex Clock, Erganomic",1961.316,769.176,45
"StarTech Receipt Printer, Durable",1959.3899999999999,52.27999999999999,23
"Acme Box Cutter, High Speed",1959.174,636.294,66
"Enermax Flash Drive, Bluetooth",1954.0696,130.7296,65
Space Solutions Commercial Steel Shelving,1952.43,-74.3475,33
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1947.1770000000001,413.649,20
"Kraft Manila Envelope, Security-Tint",1946.8971,-124.1229,91
"Elite Box Cutter, Easy Grip",1946.8349,14.964899999999997,70
Harmony Air Purifier,1946.7,374.22,13
AT&T 1080 Corded phone,1945.258,145.2094,18
"Belkin Flash Drive, Erganomic",1942.5825,-30.787499999999998,60
"Nokia Office Telephone, VoIP",1939.2079999999999,158.96800000000002,46
AT&T CL83451 4-Handset Telephone,1936.306,473.777,10
"Jiffy Business Envelopes, Recycled",1936.2372,174.5072,150
