Product_Name,Sales,Profit,Avg_Discount_%
"Stiletto Shears, Steel",3181.83,-76.37,12.363636363636363
"Apple Office Telephone, with Caller ID",3179.5712000000003,382.5112,11.5
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,3178.13,-167.27,4.0
"Epson Receipt Printer, Red",3168.495,815.955,10.571428571428571
Jabra SPEAK 410,3158.064,654.1704,8.88888888888889
"Global Fabric Manager's Chair, Dark Gray",3150.576,499.851,13.333333333333334
"BIC Markers, Easy-Erase",3144.37,591.04,13.750000000000002
Hon 2111 Invitation Series Corner Table,3140.55,-401.9904,20.0
"Barricks Coffee Table, Rectangular",3140.2349999999997,-1426.875,43.49999999999999
Economy Rollaway Files,3138.8,693.84,8.571428571428573
"Tenex Clock, Black",3137.275,241.31499999999997,18.541666666666668
"Hon Wood Table, Adjustable Height",3129.984,352.044,20.0
"Panasonic Card Printer, Wireless",3128.7599999999998,623.85,5.714285714285714
"SanDisk Cards & Envelopes, Recycled",3118.896,-257.624,11.391304347826088
"Elite Trimmer, Steel",3113.3798,993.4298,17.36
"Office Star Bag Chairs, Adjustable",3101.7653,386.13530000000003,20.083333333333332
BlackBerry Q10,3099.354,548.0565,6.666666666666667
"Barricks Computer Table, Adjustable Height",3098.0885,-876.5715,48.75
"Epson Receipt Printer, Durable",3096.2745,202.17449999999997,10.363636363636362
"Enermax Keyboard, Bluetooth",3082.1778,39.57780000000001,14.52941176470588
"Fiskars Shears, High Speed",3079.132,1230.872,9.090909090909092
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3059.7960000000003,1147.4235,20.0
"Hamilton Beach Blender, Black",3056.2323,171.04229999999998,11.133333333333333
"Eldon Clock, Black",3051.8916,671.3616,16.0
Hoover WindTunnel Plus Canister Vacuum,3051.3,697.44,6.666666666666667
Digium D40 VoIP phone,3044.164,571.4257,11.11111111111111
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,1459.2,0.0
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3039.5,401.214,28.57142857142857
Space Solutions HD Industrial Steel Shelving.,3035.208,24.143700000000003,2.5
Carina Double Wide Media Storage Towers in Natural & Black,3028.652,-3.239200000000003,6.666666666666667
"Eaton Cards & Envelopes, Premium",3016.3674,442.0174,13.263157894736842
"Advantus Photo Frame, Duo Pack",3007.368,854.448,15.208333333333332
"Avery 3-Hole Punch, Clear",3007.0288,90.0888,11.305555555555555
"Elite Trimmer, Serrated",2985.186,778.946,7.173913043478261
Compact Automatic Electric Letter Opener,2982.75,-57.268800000000006,5.0
"SAFCO Chairmat, Black",2981.4105,-192.6495,16.857142857142858
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,54.71640000000002,26.0
"Rogers Box, Blue",2978.3523999999998,-20.447600000000016,15.369565217391305
O'Sullivan Living Dimensions 2-Shelf Bookcases,2970.059,-78.637,11.000000000000002
"Bevis Training Table, Fully Assembled",2968.6105000000002,-998.5095,31.166666666666664
"Cisco Headset, VoIP",2963.3942,56.554199999999994,8.384615384615385
"Hoover Blender, Black",2962.2299,96.08989999999997,22.7
"Global Manager's Adjustable Task Chair, Storm",2959.208,493.70459999999997,11.666666666666666
"Acme Trimmer, Easy Grip",2955.722,152.72200000000004,17.2
GBC DocuBind P100 Manual Binding Machine,2954.444,489.641,25.0
"Logitech Keyboard, USB",2950.2382,59.71819999999998,14.529411764705882
"Hoover Coffee Grinder, White",2949.8282,-22.39180000000001,10.999999999999998
"BIC Pencil Sharpener, Blue",2949.35,529.82,16.59090909090909
O'Sullivan Plantations 2-Door Library in Landvery Oak,2946.3668,-767.7436,33.2
3.6 Cubic Foot Counter Height Office Refrigerator,2946.2,-872.0752,52.0
"KitchenAid Toaster, Black",2939.4125,509.7825,7.352941176470589
"SanDisk Memory Card, USB",2931.8740000000003,596.114,20.0
Aastra 6757i CT Wireless VoIP phone,2929.984,482.5856,16.666666666666664
"Panasonic Phone, Red",2928.6828,318.9228,22.4375
"Chromcraft Coffee Table, Adjustable Height",2917.2,60.780000000000015,15.833333333333336
"Boston Markers, Blue",2916.8736,651.5436,12.720930232558139
"SAFCO Bag Chairs, Adjustable",2914.1385,192.5885,17.857142857142858
Novimex Swivel Fabric Task Chair,2913.9139999999998,-445.39099999999996,20.0
"Deflect-O Clock, Durable",2912.9880000000003,135.49799999999996,18.88888888888889
"Samsung Office Telephone, VoIP",2910.649,351.18899999999996,22.36842105263158
ShoreTel ShorePhone IP 230 VoIP phone,2906.628,422.475,15.000000000000002
"Binney & Smith Markers, Water Color",2904.9822,493.79220000000004,12.71875
O'Sullivan Living Dimensions 3-Shelf Bookcases,2904.161,-170.83299999999997,20.0
"Belkin Mouse, Erganomic",2900.0424000000003,248.38240000000002,13.586206896551726
"Eldon Photo Frame, Duo Pack",2888.1405,-273.0895,15.227272727272728
Kensington 7 Outlet MasterPiece Power Center,2883.276,229.5942,20.0
"Hon Chairmat, Black",2881.206,-1.1939999999999982,9.000000000000002
Logitech Wireless Gaming Headset G930,2879.82,763.1523,13.333333333333334
"Eldon Frame, Black",2874.0875,-120.5125,15.4
"Okidata Phone, White",2872.6936,123.94360000000002,17.46153846153846
Bose SoundLink Bluetooth Speaker,2865.6,967.14,20.0
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,627.1722000000001,12.0
"Advantus Clock, Duo Pack",2861.4775,105.4375,12.222222222222223
"Deflect-O Clock, Erganomic",2853.7607,575.0907,16.76
"Hoover Toaster, White",2847.8522000000003,641.2122,11.214285714285714
"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,-328.59,28.749999999999996
"SanDisk Cards & Envelopes, Premium",2847.7416,1016.9316,10.647058823529413
Okidata MB491 Multifunction Printer,2844.2999999999997,-434.13,44.99999999999999
"Acco 3-Hole Punch, Recycled",2843.8856,212.59560000000002,8.451612903225806
"Ames Interoffice Envelope, Security-Tint",2840.112,656.572,12.777777777777777
Premier Automatic Letter Opener,2836.366,-427.8586,12.000000000000002
"Belkin Numeric Keypad, USB",2829.856,-454.84400000000005,18.89473684210526
"Elite Shears, Easy Grip",2825.8893,-185.7507,16.321428571428573
"Memorex Keyboard, Bluetooth",2824.8262,391.86620000000005,9.85
"Cameo Interoffice Envelope, Recycled",2810.0135,789.8235,15.434782608695652
"Rubbermaid Door Stop, Duo Pack",2807.4786,314.96860000000004,8.16
"Chromcraft Wood Table, Fully Assembled",2807.142,164.442,18.333333333333336
"Rubbermaid Clock, Erganomic",2806.9638,1121.6538,10.705882352941176
Logitech Wireless Headset h800,2799.72,719.928,6.666666666666667
"Novimex Chairmat, Red",2799.159,258.509,17.727272727272727
"Logitech Numeric Keypad, Erganomic",2791.3696,678.5196,15.571428571428573
Xerox 1915,2789.01,1262.394,4.444444444444445
"Deflect-O Photo Frame, Black",2788.587,407.247,5.705882352941177
"Belkin Keyboard, Bluetooth",2787.612,-704.398,22.3125
"Binney & Smith Pencil Sharpener, Easy-Erase",2779.2212,350.4712,12.828571428571427
"Fellowes Folders, Blue",2776.4,947.01,16.41025641025641
"Hon Bag Chairs, Red",2774.016,525.726,17.48
"Stiletto Letter Opener, Easy Grip",2773.248,389.408,14.45945945945946
"Eldon Trays, Blue",2771.067,538.747,9.333333333333332
"Cameo Interoffice Envelope, Set of 50",2764.3785,826.1385,11.09090909090909
"StarTech Phone, White",2761.616,836.416,13.333333333333334
Electrix Halogen Magnifier Lamp,2759.06,314.76599999999996,23.333333333333332
"Cisco Office Telephone, with Caller ID",2758.437,-46.44300000000001,18.823529411764707
"Green Bar Cards & Envelopes, Premium",2757.5848,321.22479999999996,7.055555555555555
"Logitech Keyboard, Bluetooth",2757.447,539.667,18.46666666666667
"Jiffy Interoffice Envelope, Recycled",2756.624,887.084,9.058823529411764
Maxell iVDR EX 500GB Cartridge,2755.4,1184.8220000000001,0.0
"Belkin Flash Drive, Programmable",2755.1096,172.0096,7.7368421052631575
"Hon Bag Chairs, Adjustable",2746.9224,-97.1576,23.782608695652172
VTech DS6151,2746.582,478.762,12.5
"Hoover Toaster, Silver",2746.3319,660.9019,18.999999999999996
Nortel Meridian M5316 Digital phone,2744.87,253.77100000000002,20.0
"Motorola Office Telephone, Cordless",2744.6532,-360.3068,20.285714285714285
O'Sullivan 4-Shelf Bookcase in Odessa Pine,2740.197,-975.0988,42.142857142857146
"Advantus Door Stop, Black",2739.6252,460.4652,18.227272727272727
"Carina Mini System Audio Rack, Model AR050B",2730.108,-68.8076,6.666666666666667
"Stanley Pencil Sharpener, Fluorescent",2721.67,644.93,13.970588235294118
"Enermax Numeric Keypad, USB",2715.645,-266.00499999999994,12.764705882352942
"Lesro Training Table, Rectangular",2711.6466,-2581.2834000000003,58.199999999999996
"Bevis Round Table, with Bottom Storage",2710.1337000000003,-404.2563,30.5
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2706.08,578.6848,6.666666666666667
"Kraft Interoffice Envelope, Security-Tint",2706.024,605.0640000000001,6.190476190476191
Hon Mobius Operator's Chair,2705.7799999999997,499.3394,4.0
"Ibico 3-Hole Punch, Durable",2705.6324999999997,712.4825000000001,10.948717948717949
"Enermax Mouse, Bluetooth",2700.9073,741.4273000000001,11.884615384615383
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.056,1260.221,7.500000000000001
"Eldon Door Stop, Durable",2691.7176,557.1576,15.368421052631579
"Advantus Clock, Black",2685.1275,484.32750000000004,13.526315789473683
"Bevis Computer Table, with Bottom Storage",2682.234,-159.06600000000003,31.666666666666664
"Fiskars Shears, Easy Grip",2678.5946,335.5346,12.473684210526317
"Avery 3-Hole Punch, Durable",2677.565,749.6750000000001,15.225
"Binney & Smith Sketch Pad, Easy-Erase",2672.4024,231.6924,15.964285714285714
"Bevis Round Conference Table Top, X-Base",2671.421,-519.941,26.666666666666668
"Fellowes Folders, Single Width",2669.9586,832.1286,14.174999999999999
"Kleencut Trimmer, Easy Grip",2665.2255,373.50550000000004,8.631578947368421
"Binney & Smith Markers, Fluorescent",2663.6935,465.4135,13.35897435897436
Imation Bio 8GB USB Flash Drive Imation Corp,2659.84,398.976,0.0
"BIC Pencil Sharpener, Easy-Erase",2658.6240000000003,102.294,10.9375
"Xerox Cards & Envelopes, Recycled",2655.8488,826.3688,8.526315789473683
Global Highback Leather Tilter in Burgundy,2647.809,49.1346,14.444444444444446
"Acme Shears, High Speed",2646.592,666.852,21.666666666666668
Cisco 8x8 Inc. 6753i IP Business Phone System,2645.804,83.69380000000001,16.666666666666664
Premier Electric Letter Opener,2641.608,-7.105427357601002e-15,7.500000000000001
"Fiskars Trimmer, Steel",2637.664,-45.47599999999999,14.14285714285714
"Eaton Note Cards, Premium",2632.9772,232.59719999999996,10.424242424242426
Vtech CS6719,2630.1259999999997,418.51640000000003,17.142857142857146
"Boston Markers, Easy-Erase",2628.036,-52.68399999999999,10.243243243243242
"Tenex Clock, Durable",2624.5128,535.2528,24.619047619047617
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,2623.8360000000002,723.1548,4.0
"Acme Trimmer, Steel",2620.9148,317.2548,16.448275862068964
"Jiffy Interoffice Envelope, Set of 50",2620.7639999999997,-32.466,12.85714285714286
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.738,995.9004,6.666666666666667
"Kleencut Box Cutter, High Speed",2615.844,-283.096,23.9
"Enermax Mouse, Erganomic",2615.819,497.409,4.833333333333333
"Ibico 3-Hole Punch, Clear",2615.0313,749.3613,16.13888888888889
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,153.3528,7.500000000000001
Motorola Droid Maxx,2609.826,341.9772,15.000000000000002
"Enermax Flash Drive, Programmable",2608.1592,399.7392,10.85
"Bevis Wood Table, Adjustable Height",2607.56,542.8399999999999,30.0
"Barricks Wood Table, Rectangular",2603.37,648.27,23.5
"StarTech Receipt Printer, Wireless",2597.5242,100.3842,11.88888888888889
"Enermax Mouse, Programmable",2592.2336999999998,300.6537,11.0625
Hon Deluxe Fabric Upholstered Stacking Chairs,2586.1879999999996,-48.796,27.500000000000004
"Office Star Bag Chairs, Red",2577.96,210.21000000000004,20.0
"BIC Pencil Sharpener, Fluorescent",2572.3446,580.9746,8.89655172413793
"Kleencut Shears, Serrated",2570.3811,-167.51889999999997,13.407407407407407
"Enermax Mouse, USB",2565.405,229.365,12.0
"Stiletto Box Cutter, Steel",2559.609,424.009,5.652173913043478
"Deflect-O Clock, Duo Pack",2555.6059,507.6459,11.714285714285715
"Stanley Markers, Fluorescent",2554.7158,664.7558,11.157894736842106
"Eaton Cards & Envelopes, Recycled",2552.8455,344.6655,17.75
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,0.0
"Chromcraft Computer Table, Fully Assembled",2550.76,376.61,40.0
"Elite Trimmer, Easy Grip",2543.5761,621.8961,14.578947368421053
"Acco 3-Hole Punch, Clear",2543.3869999999997,29.086999999999993,13.783783783783782
Bevis Boat-Shaped Conference Table,2542.467,-445.587,31.666666666666664
Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,1092.6795,6.666666666666667
"Rubbermaid Photo Frame, Duo Pack",2538.69,837.38,9.722222222222223
"Okidata Receipt Printer, White",2535.9924,101.89240000000001,17.454545454545453
"SAFCO Chairmat, Set of Two",2534.9388,275.6388,19.000000000000004
"Hoover Coffee Grinder, Red",2533.7650000000003,88.60499999999999,13.571428571428571
"Rubbermaid Stacking Tray, Erganomic",2532.9078,364.7078,14.666666666666666
"Deflect-O Door Stop, Black",2530.348,-554.632,18.53846153846154
"Eldon Door Stop, Erganomic",2523.552,239.482,21.5
"Breville Toaster, Red",2520.1792,264.6092,22.3125
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,40.0
"Tenex Clock, Duo Pack",2518.1832,588.1732,17.35294117647059
"Tenex Stacking Tray, Erganomic",2516.122,186.182,15.097560975609758
"Enermax Flash Drive, USB",2514.928,656.798,5.555555555555555
Safco Industrial Wire Shelving System,2511.0480000000002,-218.352,10.0
Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.672,505.6542,10.0
"Deflect-O Door Stop, Erganomic",2499.5685,557.9485,20.22222222222222
"Epson Phone, White",2499.147,912.757,12.222222222222223
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.28,563.816,20.0
Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,380.5776,17.142857142857146
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.759,410.352,3.75
Sensible Storage WireTech Storage Systems,2484.3,-78.078,7.500000000000001
"Lesro Coffee Table, Adjustable Height",2482.589,132.73900000000003,23.333333333333332
"Acme Box Cutter, Easy Grip",2482.146,245.28600000000003,11.200000000000001
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.015,10.000000000000002
"BIC Markers, Water Color",2480.331,805.291,9.189189189189188
"Xerox Cards & Envelopes, Premium",2467.354,666.004,9.473684210526317
"SanDisk Note Cards, Premium",2465.8095,658.9895,14.799999999999999
"GlobeWeis Mailers, Security-Tint",2460.276,681.756,15.571428571428573
"Jiffy Mailers, Security-Tint",2454.659,328.569,18.333333333333332
Enermax Acrylux Wireless Keyboard,2450.16,630.468,10.000000000000002
"Acme Letter Opener, Steel",2442.1340999999998,445.4241,13.821428571428571
"Boston Highlighters, Water Color",2441.523,305.20300000000003,7.970588235294118
"Cuisinart Blender, Red",2439.7758,204.11580000000004,9.454545454545455
"GlobeWeis Interoffice Envelope, Set of 50",2438.82,298.22999999999996,4.444444444444445
"Logitech Numeric Keypad, Programmable",2437.226,340.886,12.5
"Acme Trimmer, High Speed",2437.04,614.24,9.0
"BIC Markers, Fluorescent",2435.8893,-253.42070000000004,15.466666666666665
"Breville Coffee Grinder, Black",2435.256,635.0559999999999,8.461538461538462
"Wilson Jones 3-Hole Punch, Economy",2435.13,460.95,15.256410256410257
"Novimex Bag Chairs, Set of Two",2432.998,257.148,15.25
"Tenex Photo Frame, Erganomic",2427.1259999999997,-71.724,16.666666666666664
"SanDisk Note Cards, Multicolor",2423.1592,621.7492,8.285714285714285
"Harbour Creations Bag Chairs, Set of Two",2422.3762,462.0562,16.0625
"BIC Highlighters, Water Color",2420.9713,34.081300000000006,8.307692307692308
"Novimex Bag Chairs, Red",2420.1004,-40.419599999999996,15.6
"Samsung Headset, Full Size",2417.9454,218.34539999999998,21.214285714285715
"Hon Coffee Table, Adjustable Height",2417.484,674.184,11.666666666666666
"Eldon Shelving, Wire Frame",2413.1252,-55.24479999999999,13.625000000000002
"Cameo Mailers, with clear poly window",2409.982,-48.878,15.772727272727272
"Advantus Stacking Tray, Erganomic",2407.9029,107.66290000000002,19.38888888888889
"Eldon Clock, Duo Pack",2398.6148,841.8248,13.052631578947368
"SanDisk Computer Printout Paper, 8.5 x 11",2397.0414,-68.6886,8.818181818181818
Panasonic KX MB2061 Multifunction Printer,2396.4,179.73,20.0
"Stockwell Paper Clips, Assorted Sizes",2395.4378,251.2878,15.169230769230769
"Lesro Wood Table, with Bottom Storage",2393.2416,-878.7684,23.5
Global Super Steno Chair,2389.902,-3.552713678800501e-15,14.285714285714285
Harbour Creations Steel Folding Chair,2389.125,336.375,16.25
"Cameo Mailers, Recycled",2388.848,710.718,6.666666666666667
"Wilson Jones 3-Hole Punch, Clear",2386.5029999999997,422.123,9.272727272727273
"Fellowes Box, Industrial",2380.6272,-285.5428,15.666666666666668
"Hoover Toaster, Black",2372.4791999999998,871.3091999999999,7.000000000000001
"Okidata Calculator, White",2370.225,-150.70499999999998,11.071428571428573
"Enermax Flash Drive, Erganomic",2368.3215,803.4815,19.136363636363637
"SanDisk Flash Drive, Bluetooth",2366.0736,740.7436,15.428571428571427
"Acme Letter Opener, Easy Grip",2363.1653,683.2453,10.916666666666668
Logitech Gaming G510s - Keyboard,2362.7219999999998,676.5204,7.500000000000001
Swingline SM12-08 MicroCut Jam Free Shredder,2359.941,-447.9888,53.333333333333336
"Fellowes Box, Wire Frame",2359.0,736.18,12.043478260869565
"Tenex Folders, Single Width",2358.79,123.58000000000001,13.63888888888889
"Green Bar Note Cards, Multicolor",2358.1349999999998,470.755,17.14285714285714
